"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X1";5;13;0,103198603541477;4,44356320953784;0,850544638629226;0,808104616808811;0,734208443159846;0,123205607333111;1
"X3";5;19;0,0867326953635198;4,81373002881444;0,690044628384433;0,379097531640003;0,629629629862826;0,196872877118011;6
"X4";13;25;0,0978210711331872;4,17344744787378;0,664537273682391;0,560894885473499;0,706443454967736;0,16256383064107;6
"X6";13;20;0,10216231155471;4,11324961090788;0,593058326737228;0,771171047709187;0,577795694816036;0,190271195697242;8
"X7";12;28;0,103665441461731;4,11371811766106;0,804955660371656;0,646341989764435;0,706626677624721;0,125776716458246;3
"X8";13;23;0,110075186697962;4,00479029811567;0,713395562819771;0,651421538761725;0,731016931851852;0,200104266650683;3
"X9";7;25;0,104226589630855;5,55336616170467;0,549917708181083;0,458565368240786;0,176385156211704;0,230745979201594;8
"X10";17;37;0,106864170621482;4,05912599172728;0,549901021993086;0,417729661044605;0,508655362309134;0,378965574066704;9
"X11";15;28;0,103777708745499;4,1172752274786;0,738024657082911;0,791899506186947;0,672656605219747;0,201571125966776;5
"X13";7;27;0,106464638465601;4,55797699794908;0,503683560204367;0,658242091510928;0,369282435905395;0,316157261811084;10
"X14";9;22;0,116952949280635;4,02973893335614;0,520578754918116;0,791685992476173;0,430616927576908;0,158582639007755;5
"X16";10;31;0,114764728052368;4,45911735566598;0,567451540028387;0,494044845245221;0,327112023534193;0,161618864664948;16
"X17";9;27;0,121399857362152;4,23948930986797;0,568809572180008;0,78306227938295;0,190831825130924;0,176592643134353;12
"X19";7;17;0,0953579304811998;4,03071214108131;0,670444926247934;0,840786458640217;0,789887727037037;0,153771217905383;5
"X20";7;17;0,0994078125924706;5,51043595533302;0,503480086503963;0,831365881176734;0,169457196394186;0,159081498243056;7
"X21";8;23;0,105037103791261;4,59560686819055;0,574449389166831;0,765889681468322;0,404464646825192;0,162383433256216;7
"X22";11;16;0,0962454757016713;3,99633536134279;0,610234890837052;0,488072440159988;0,0997101441521261;0,266506892765161;8
"X27";9;21;0,104667124379213;3,88707278532484;0,688842892924184;0,782459481077382;0,829804189259259;0,237628836364095;6
"X28";26;35;0,101301188396297;3,96435592255257;0,613118467437137;0,515524041715778;0,172893391055268;0,164597592793637;12
"X29";15;23;0,0978734124083693;3,92212198791829;0,715912716683668;0,498929712498273;0,685156056387754;0,414825246830684;5
"X30";21;27;0,0971823629582817;4,56070157104571;0,87432891900895;0,837859925621746;0,721568144882911;0,0557576812647954;8
"X36";16;27;0,0992183940401609;4,15341975140514;0,667358305799435;0,765047512063028;0,518641460733981;0,286259586926034;7
"X37";10;22;0,108354311839202;3,91747343335974;0,701810132821979;0,768547229318196;0,533351408589258;0,163141060194341;8
"X38";12;18;0,0994541300979431;4,38421592976235;0,685336505940551;0,795859389871835;0,342118556525162;0,0540944631703667;7
"X39";10;23;0,103813450939677;4,62859152928636;0,623929292672226;0,433226615216871;0,124953047143789;0,0776568846072211;11
"X43";11;30;0,110595107359717;5,01859397781162;0,530191487208372;0,455948291262856;0,262532937845374;0,24467853038019;9
"X44";27;34;0,0985645531777085;5,01387581910454;0,822153738404885;0,283597704659522;0,716238146856141;0,106962379590268;13
"X45";12;24;0,101704748552766;3,93188344368323;0,821476905780425;0,661365166964542;0,696380135194714;0,284955550407075;5
"X46";7;27;0,102697055584359;5,09449323909666;0,490706213384821;0,370013348262553;0,145532697557284;0,0667803877544808;16
"X47";12;32;0,0964470398267176;4,91979482572886;0,769594694120029;0,766552952632111;0,385244753046888;0,0700164945978897;7
"X48";5;23;0,0958953402717713;4,40828906548212;0,569816215990812;0,863663336022818;0,491859980934631;0,217975655522322;6
"X51";3;27;0,106659116901947;4,18710148361218;0,59098050281929;0,44858888693591;0,416808874941603;0,308909425846581;12
"X52";7;27;0,0976411906437904;4,34681427542231;0,513312411800562;0,764121904800495;0,282456983907878;0,102141163448211;15
"X53";7;29;0,095948342288213;4,05018506998554;0,537106546441829;0,762358922329098;0,377140074799155;0,118939037505367;10
"X55";9;22;0,0971876095014491;4,25134490317532;0,504659458540753;0,782452967951827;0,344731984229798;0,111669593409838;6
