"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X14";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0269295579708836;0;0;0;0;0;0;0;0;0;0;0;0,069700031589953;0;0;0;0;0;0,0158659958249778;0;0;0,0125472601396098;0;0;0;0;0;0;0,0380247383794617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0144209060981441;0;0;0,139588272261677;0;0;0;0;0;0;0;0;0;0;0,101946490987243;0;0,0442290931471911;0;0;0;0;0;0;0;0;0;0,0501890414140441;0;0;0;0;0,270573018947972;0;0;0;0;0;0;0;0;0;0;0,0156840756023147;0;0;0,0721467479417684;0,0253454657215812;0;0;0;0;0;0,0562447025169528;0;0;0;0;0;0;0;0;0;0;0;0,0465646014562252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X16";0;0;0;0;0,0131413991604889;0;0;0;0;0;0;0;0,0388291516990243;0;0,101553165917961;0;0;0;0,0358422941965353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,017921146681601;0;0;0;0;0;0,268817204390681;0,0567502983806253;0;0;0;0;0;0;0;0;0;0,0160708741036733;0;0;0;0;0;0;0,0746714458955595;0,0116632098083883;0;0;0;0;0,161290322634409;0,0237865354533971;0;0;0;0;0;0;0;0;0;0;0,0143316421225975;0,0254765931353895;0;0,014524428901113;0;0;0;0;0,017921146681601;0,0194356872334783;0;0;0,0328554358607129;0;0;0,0282362968870296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0268817208557348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X17";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0114068439156089;0;0,0380228133356164;0;0;0;0;0;0;0;0;0;0;0;0;0,0186833190968389;0;0;0,0133872023132763;0;0;0;0;0;0;0,0370722433637992;0;0;0;0;0;0;0;0;0;0;0;0,323193916330401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0223031554725553;0;0;0;0;0;0;0;0;0;0;0,0427756657469838;0;0;0;0;0;0;0;0,0228136878312177;0,0462566291408467;0;0;0,254752851985987;0;0;0,031400827467743;0;0,0712927759613862;0;0;0;0;0;0,0285171102144024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0193090300883783;0;0;0;0;0;0;0;0;0;0;0;0;0,0188119277349587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X19";0;0;0;0;0;0;0;0;0;0;0;0;0,0859872895305058;0;0;0,273595920008236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,130935190091109;0;0;0;0;0;0;0;0;0;0;0;0;0,117255394048581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0186730729127441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0859872895305058;0,0483713952505419;0;0;0,035176618635734;0;0;0,0330454147024771;0;0;0;0;0;0;0;0,0293138483015656;0;0;0;0;0;0;0;0;0;0;0;0;0,0322452334686498;0;0,0117255398260177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0976877936933313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X20";0;0;0;0;0,0358702325906086;0;0;0;0;0;0;0;0,0198587817784107;0;0,0816416593564534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,375110326591123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0860547221606976;0;0;0;0,0110577857384868;0;0;0;0;0;0;0;0;0;0;0;0,0689123771340684;0;0,0195922792650531;0;0;0;0;0,0119248542872549;0;0;0;0,141218005532374;0;0;0,014013049323365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,075022065150087;0,0171500130673849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0425738480246325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X21";0;0;0;0;0,0738939494487325;0;0;0;0;0;0;0;0;0,0342599220482141;0;0;0;0;0;0;0;0;0;0;0;0,0221681850055291;0;0;0;0;0;0,013788822763508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,081318699904607;0,0211115582352771;0;0;0;0;0;0;0;0;0;0;0;0,0106067866096913;0;0;0;0;0;0;0;0;0;0,040659350379577;0;0;0;0,0349932887638137;0,233767524087671;0,0203645287399366;0,199513663340668;0;0;0;0,086657449233182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0186742765502161;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0120917370426849;0;0;0;0;0;0;0;0;0;0;0;0,0157950574508746;0;0;0,0249932038132143;0,0553419965826021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X22";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,036878671664182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0594780310841372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0446799298609421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0412968324620289;0;0;0;0;0;0;0,0191485410077797;0,0531903928119962;0;0,0418938580024878;0;0;0,542795589709012;0;0;0;0;0;0,13474899433712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0147244905061567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0111646685541576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X27";0;0;0;0;0,0611602978044786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0349487422116658;0;0;0;0;0;0;0;0;0,0629077354693489;0;0;0;0;0;0;0;0,0192218083443286;0;0;0;0;0;0;0;0;0;0;0;0;0,0458702239929209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,266047297282893;0;0,0189042954015586;0;0;0;0;0;0;0;0;0,0611602978044786;0;0;0;0;0;0,020386766219076;0,0192935302526796;0;0;0;0;0;0,0334546051483731;0;0;0;0;0,197897250524431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0467439423989814;0;0;0;0,0131057777964064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0988974293483795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X28";0;0;0;0;0,0402934189611893;0;0;0;0;0;0;0;0;0;0,0103316460403796;0;0,0123979747373489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0743878501277821;0,0309949372692945;0;0;0;0;0;0;0;0;0;0;0;0,078520508373565;0;0;0;0;0;0;0;0;0;0;0;0;0,100303310183763;0;0;0;0;0,0197612899381439;0;0,0537245580470229;0;0;0;0;0;0,0247959503265421;0;0;0;0;0;0,0154974686346472;0;0;0;0,0393647498358248;0;0,265006715867262;0;0;0;0;0,136377724666371;0;0;0;0;0;0;0,0264369585861367;0;0;0;0;0,0201467090546726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0516582293500536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X29";0;0;0;0;0,0838643367978964;0;0;0;0;0;0;0;0;0,0647059943689634;0,0138655704086922;0;0;0;0;0;0;0;0;0;0,0127101064258679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0326578577146304;0;0;0;0;0,0242647479973113;0;0;0;0;0;0;0;0;0;0,0145551810211679;0;0,0246002051701828;0;0;0,013547366706292;0;0;0;0;0;0;0;0;0;0,0715642337770048;0;0;0;0;0;0;0;0;0;0,0246002051701828;0;0;0,0292922098523385;0;0,436176683990345;0;0;0;0;0;0;0;0,0182046907831076;0,046964028606822;0;0;0;0;0,0223638234366391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0346509463657191;0;0;0;0;0;0,0314118114068369;0;0;0;0;0;0
"X30";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0136197177976404;0;0,0166463223134446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0233671629870685;0;0;0;0;0,0190275472200539;0;0;0,0113740939449755;0;0;0;0,066585288412619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,36085576385669;0;0,219428790384787;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0823309075702981;0;0;0,011349764831367;0;0;0;0,0337906059906764;0;0;0;0;0;0,0453990601666276;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0264450965067029;0;0;0;0;0;0;0;0;0;0;0;0;0,0216980805173918;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0227814114521362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0253003860475211;0;0;0;0;0;0;0;0;0;0;0;0;0
"X36";0;0;0;0;0;0;0;0;0;0;0,0558126559702112;0,0232552731073798;0,0279063275580225;0,0255808003327011;0,0302318547833439;0;0;0;0,011627636980773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0488360734400809;0;0;0;0;0;0;0;0;0;0;0;0;0,0196817106186047;0;0;0;0;0,0313946183960045;0;0,206971930741097;0;0;0;0;0;0,0484872447833658;0;0;0;0;0;0;0;0;0;0,125160403957135;0;0;0;0;0;0;0;0,048349597598524;0;0;0,0395339645387955;0;0;0,0142585766090471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0186042186567371;0;0,0157073121293552;0;0,076044742830507;0,11860189276222;0,0139531642060943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
