"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X44";12;28;0,0964132709589638;4,53181669213463;0,614959261236968;0,500535446725282;0,444119168236075;0,131171864727515;10
"X45";21;25;0,111363945290886;4,39280813811008;0,72037542424572;0,518740169272934;0,714885030839817;0,101075241547634;9
"X46";13;15;0,0965629406388256;4,45637870033475;0,585209116480111;0,485604406278198;0,247802116996947;0,21825529459683;8
"X47";12;28;0,0976472788676638;4,28592899403834;0,702235564211989;0,775113052030103;0,423126339464499;0,0828981861089833;5
"X48";16;26;0,0955162345984742;4,17041014813355;0,564985296506268;0,897438421802711;0,517856782126053;0,248067524409394;10
"X51";3;18;0,101208565781216;5,31082460343092;0,612553395278332;0,309752984254742;0,414860147374686;0,263509482490462;7
"X52";7;24;0,0959168308115733;4,40962150722603;0,536211793547979;0,784163923133865;0,122521205839846;0,0742877461683486;12
"X53";7;21;0,0964957487277235;4,06932429866189;0,550562697414327;0,809876670916152;0,292426473970669;0,151237509950929;7
"X55";9;20;0,105440533479742;4,3432512693371;0,615929537746513;0,777876738946603;0,220686149753948;0,0800441415278523;6
"X56";22;25;0,0960900280856143;5,1450219123647;0,702374902263438;0,44275818102836;0,682503477983195;0,104565789179296;9
"X57";19;22;0,112064904154169;4,37664873809445;0,811266477197924;0,368595951268801;0,424384746381848;0,0595639654445442;8
"X58";14;37;0,108369999928698;3,91633091601975;0,611275102901012;0,596487758978047;0,350728495189317;0,127722063681804;12
"X60";21;32;0,108215698624849;4,74103853966996;0,751586114973036;0,485175397635747;0,684400790729962;0,196214955853408;6
"X61";7;23;0,126510519891835;3,98870981445388;0,528382164266204;0,7718878129448;0,362753394864366;0,167683277188838;5
"X62";7;27;0,0953208764981915;4,09215127006408;0,686162134965785;0,633955207067504;0,388046356017273;0,131429108580156;13
"X63";7;24;0,0962351851500253;4,05357815125789;0,561171955667416;0,50638123942794;0,254233313275954;0,0702636664618801;10
"X65";8;24;0,0948188100594357;5,15784957002213;0,68013120776419;0,239709957797206;0,262600283868986;0,0724565705601139;12
"X69";8;32;0,109102175679252;3,98721471518602;0,54953209966532;0,299860888479489;0,343519242802425;0,300553278861405;13
"X71";7;21;0,0949330354909224;3,91840670115829;0,518886044123696;0,763891783765145;0,679332475785844;0,153258888478632;7
"X74";11;19;0,102426712376142;3,89720997285487;0,691453294047194;0,349651914811311;0,674272956113648;0,285412652086496;8
"X75";20;26;0,0979536800472398;4,10965711164839;0,562534780632713;0,288983691233439;0,209495552584343;0,377677030079581;11
"X76";4;21;0,122021854671492;3,94785945012026;0,512651857006092;0,431197419733752;0,405853198982943;0,278134994739281;10
"X79";3;22;0,104562601530347;5,09360032859059;0,649697293529992;0,529244461953759;0,157377532936046;0,261654047166197;13
"X80";16;24;0,104711708061439;4,05591589209516;0,540679799916234;0,281105145120102;0,683781844733646;0,126773574764702;6
"PE10";10;22;0,098874731702735;4,01903613086394;0,576776303152276;0,773569946399916;0,488302789477955;0,0783644113557339;8
"PE11";21;36;0,101787584727786;4,10463423000266;0,5759508320987;0,782296939779729;0,558938106212;0,10389634612735;4
"PE13.1";12;27;0,0966471585125636;4,14821438726508;0,640775975019765;0,796067396478801;0,491065744915421;0,10629701823457;5
"PE13.2";12;31;0,102357970899335;3,94144691520108;0,58928609162681;0,816468746649319;0,303350881878288;0,0990034933231314;14
"PE14";8;23;0,0980794011808966;4,11239094855029;0,655411120647369;0,863464777272578;0,781533129810029;0,0933951018339232;2
"PE20";12;31;0,109224481571723;4,14516516290143;0,587081387091715;0,763908618449113;0,359630162546424;0,163153071871844;8
"UECR1";8;23;0,105729789985251;4,26584672583086;0,635320833570748;0,572469865460555;0,160048060995834;0,214267610154614;5
"UECR2";5;23;0,111567928022269;4,14911937076822;0,551985272405015;0,783633116841025;0,604229217578511;0,360827402894848;7
"UECR3";14;23;0,115059740568478;3,90427819893639;0,49455453065948;0,775180472861731;0,407653688843842;0,200937050816789;4
