"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X1";0;0;0;0;0,385833798922331;0;0;0;0;0;0;0;0;0,0134563379595238;0;0,0642344631996884;0;0;0;0;0;0;0;0;0;0,0477088341444627;0;0;0;0;0;0;0;0;0,0231204349138512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0343136612915867;0;0;0;0;0;0;0;0;0;0;0,0772516122851853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,138554362388082;0;0;0;0;0;0,0477088341444627;0;0,0871659509192012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0806517098316251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0175852986827529;0;0;0;0;0;0;0;0;0;0;0;0;0,0163187502340996;0;0;0;0;0;0,0343653680302239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0759351589284786;0;0;0;0;0;0,0541905843520371;0;0;0;0,37355898397113;0;0;0;0;0;0;0;0;0;0;0;0;0,179766926189721;0;0;0;0;0;0,154868139066903;0;0;0;0;0,0460764709877433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0473343195569106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X4";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0144883560927835;0,0842135711314295;0,0180750206332712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0932687936323075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0780498295299989;0;0;0;0;0;0,0556997039380828;0;0;0;0,383961993755855;0;0;0;0;0;0;0;0,0160657174876525;0;0;0;0;0,160787877531957;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0233683164702837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0486525033260952;0,0233683164702837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X6";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0349273431480834;0;0;0,0170330748628244;0;0;0;0;0;0,0299377227630001;0;0;0;0;0;0,0336204555940704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0156236845423606;0,0236510340189057;0;0;0;0;0;0;0;0;0;0,0390223593530757;0;0,0280981842043521;0;0;0;0;0;0;0;0;0;0,038792833308158;0;0,0349135500225923;0,0194353039199863;0;0;0;0;0;0;0;0;0,0373352649272764;0;0;0;0;0,169619882869907;0;0;0,0548612662606407;0;0;0;0;0;0,0277539042164323;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0695421919486912;0;0;0;0;0;0;0;0,0356433291666799;0;0,0201604035036795;0,0374997388796361;0;0;0,0570124191236789;0;0;0;0;0;0;0;0;0;0;0;0,0216703666460639;0;0;0;0;0,103417241230212;0;0;0;0;0;0;0,0154155472329084;0;0;0;0;0;0,035012898256785;0;0;0;0;0;0;0;0;0;0;0;0
"X7";0;0;0;0;0,104155998663481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0173501234228841;0;0;0,0537853831087432;0;0;0,0110607038574508;0;0;0,0110607038574508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0139234739801137;0;0,0136632224387656;0;0,0475946411014798;0;0;0;0;0;0;0;0,0182176296166557;0;0;0;0;0,119208378241199;0;0;0,0848227180751685;0;0;0;0;0,143022929247924;0,093521290958157;0;0,0130125924540262;0;0;0,0110607038574508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,17596314383642;0,0685763632826285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X8";0;0;0;0;0,129496628393057;0;0;0;0;0;0;0;0;0,0488074506752243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,014711853918119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0428220029981681;0;0,0485092581800997;0;0;0;0;0;0;0;0;0;0;0;0;0,220482032771146;0;0;0,0976179861591156;0;0;0;0;0,115665150622351;0,102543042500762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,179344593781957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X9";0;0;0;0;0,0983660060709496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0492548284643948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0206457362354565;0;0;0;0;0;0,0126548143866483;0;0;0,0134993269706863;0;0;0;0;0,0153616401908253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0306056254036968;0,0128082842741302;0;0;0;0;0,23940609542936;0;0;0,0427437328272039;0;0;0,0403083424757183;0;0,0288472182443769;0,121314552421426;0;0,224523872888739;0;0;0,0110151918398092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0129615372382797;0,0256831946382998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X10";0;0;0;0;0;0;0;0;0;0;0;0;0;0,197724353760652;0;0;0;0;0;0;0;0,0242732562213648;0,0131134273710715;0;0;0;0;0;0,035149687122089;0,0450135970741939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0181307387464249;0;0;0;0;0;0;0;0;0,0210955138681387;0;0;0,016505813952396;0;0;0;0;0,0336948686244271;0;0;0;0;0;0;0;0,0254856613215729;0;0;0;0,2652069732387;0;0;0;0;0;0;0;0;0;0,193155126344101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0163740779554997;0;0;0,017728855717155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0188729195301047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0584751291521089;0;0;0;0;0
"X11";0;0;0;0;0,299732470024607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0129937361992895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0194999554039264;0;0;0;0;0;0,159503921065856;0;0;0;0,0130115993763461;0;0;0;0;0;0;0;0;0;0;0;0;0,191775444352349;0;0,0222461407320036;0;0;0,0126533042435899;0,0322084112273388;0;0,0289153571396561;0,0118181546909813;0;0;0;0;0;0;0,0202090449381165;0;0;0;0;0,0190886972736954;0;0;0;0;0;0;0;0;0;0;0;0,130763698857329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0255800644749159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X13";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0584130005068027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0854677288357961;0;0;0;0;0;0;0;0;0;0,0169301164419615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0399433044576409;0;0;0;0;0;0;0;0,0484515565504489;0;0;0;0;0;0,0659025310006918;0;0;0;0,0224536044925559;0;0;0;0;0;0;0;0,031373468639653;0;0;0;0;0,238583886180919;0;0,10796349994782;0,0211990771921265;0;0;0,0757388611438348;0;0;0,061449902638149;0;0,0159635329590102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0226898099950244;0;0;0;0;0;0;0;0;0;0;0;0,0874761190175654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
