"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X22";4;21;0,115764522599028;4,19377665027761;0,537487233965276;0,408902521102096;0,300503791601405;0,363418640482848;12
"X27";9;20;0,10030384633656;3,9175941474703;0,707477160480961;0,873785351476148;0,8161885244;0,21609311164427;4
"X28";10;33;0,0978422823938527;4,6164802816189;0,6981909453699;0,491176431637366;0,377882393312804;0,0548189820068831;14
"X29";10;30;0,110660319412805;4,30687564379255;0,572395535293015;0,454251673653874;0,305963061630941;0,390713434990819;12
"X30";24;30;0,122790585076372;5,23072516402233;0,665417982050514;0,765515163026557;0,520581720359842;0,0644172466086035;14
"X36";16;37;0,100600502978922;4,11644586825122;0,630985951779268;0,76697904122036;0,453615689164294;0,117239460383811;9
"X37";10;32;0,110128489304244;4,45873004800155;0,535518653790116;0,566807371743628;0,309988427071631;0,309774011524026;16
"X38";7;17;0,0964366895935174;4,28639959513584;0,499001676544451;0,893326875234904;0,115024578199205;0,146064914402799;7
"X39";10;28;0,0958980618704067;4,03353517202607;0,492009369611129;0,479206645638661;0,219196185179949;0,0793050740689069;12
"X43";11;34;0,114900053247184;4,72458489805266;0,549864789591875;0,378756826247468;0,282457862417147;0,349617058578456;11
"X44";24;31;0,132501727991548;4,12842527916103;0,807968996318442;0,219823638771311;0,703997365028127;0,0632400596121757;8
"X45";12;27;0,0999483064413653;4,19734957442425;0,801267771050461;0,579839895419063;0,676848513682668;0,216036157758584;11
"X46";7;15;0,10282760611272;4,97559639239024;0,543906412485158;0,318778698309287;0,153265157657027;0,197223629837767;8
"X47";24;35;0,115238431837857;5,12632342775283;0,758866645678956;0,76956280434918;0,685834934652707;0,0840483734751425;8
"X48";5;28;0,0947207699951752;4,89175061883601;0,530547098949433;0,79221670341913;0,275248513840979;0,13997757241966;12
"X51";22;31;0,095972661523709;4,20826167588527;0,689676660088605;0,295209216147922;0,196951045256771;0,278414845223981;12
"X52";7;27;0,0998571099870088;4,03343289766697;0,514251652328991;0,76462782937217;0,284307189717601;0,25157059377336;16
"X53";7;23;0,096971030229831;4,08546707781297;0,565424353889024;0,767035050016673;0,340903729698341;0,194360922675552;10
"X55";18;24;0,108978396290059;4,19335797493813;0,535252588993873;0,787117838085957;0,589553406256869;0,169754299448585;7
"X56";13;33;0,100593670746333;5,18988815894188;0,721164006827094;0,420916173319511;0,401464806176933;0,0677164768286646;13
"X57";11;24;0,0970913991484014;4,01128723723704;0,907495356940762;0,660618575166667;0,680585514330502;0,0832680470227322;9
"X58";14;34;0,103202646218365;4,24060583469698;0,579254480330653;0,608560634845137;0,299680552956041;0,0839583087566537;10
"X60";22;32;0,131925805107647;4,82077898291051;0,648040100404481;0,713309149135477;0,683028400547798;0,171965757108556;8
"X61";7;24;0,107057027748145;4,28239703719549;0,605698186109959;0,771685607572868;0,494603019057265;0,189041411127846;7
"X62";13;20;0,115448450740078;5,2084047269638;0,738581503447433;0,319077853254662;0,479810206733022;0,123541346585879;8
"X63";7;23;0,0997809504996776;5,04368930579232;0,691645519424312;0,350733027926948;0,278563314493835;0,339983403256234;7
"X65";8;23;0,0953092975425046;5,1976130602098;0,69178545490097;0,260146620467241;0,26436376780526;0,340274330055389;10
"X69";25;34;0,10226957404877;4,03909883390071;0,628674499696077;0,347497724161073;0,442787420416345;0,31100053033401;15
"X71";7;20;0,0951776647245091;3,88968498953158;0,666751092861814;0,800084276475391;0,721455650028679;0,0751837033289031;6
"X74";4;18;0,0984065682346001;5,18875251667809;0,612638780905572;0,347123451017185;0,688585624833173;0,325495977649289;6
"X75";22;30;0,113218878363927;3,91312282785512;0,508106029309544;0,313070765420276;0,359850184980608;0,349506833464023;14
"X76";15;25;0,100366001606341;4,24474731690484;0,580972171509508;0,218307101173977;0,362325980797514;0,416242847204934;15
"X79";3;21;0,10692764118496;4,67860728819962;0,491045698955285;0,465295695870873;0,276544011968139;0,337970017705875;13
"X80";10;23;0,0952377727714891;4,33315436535601;0,713261326513452;0,750461630283184;0,729836692814521;0,0857916956957785;3
"PE10";10;22;0,0969731760707688;4,16846713168709;0,684511012231005;0,767462947501397;0,50867514031789;0,0915671847791839;7
"PE11";21;37;0,0956842418668623;4,01752276358274;0,562877031549918;0,766504083788068;0,677264070987497;0,0973032618600514;4
"PE13.1";12;28;0,0949238087364292;4,28731112752463;0,743390710310097;0,788160601577854;0,511217059312387;0,115312927932958;6
"PE13.2";12;25;0,101707412558479;4,68796558655217;0,562972508488344;0,816726195738147;0,288312325430269;0,22672663857506;8
"PE14";8;25;0,0984219228693285;4,00279489092854;0,732530826313236;0,800036720255133;0,799010479439208;0,0899977618382566;4
"PE20";12;26;0,110306901331178;4,17351482786199;0,510209846912329;0,823467082100994;0,460526502782438;0,157967327364835;3
"UECR1";8;26;0,10676317647511;4,27778010482476;0,550977331149448;0,51602950614468;0,480869988165068;0,354466489954829;8
"UECR2";5;19;0,114659468824329;4,04036461147312;0,604671183756888;0,824509697453565;0,669595331638617;0,311804765460215;2
"UECR3";7;22;0,108809899465259;4,46091658182283;0,493032049513701;0,76312030210506;0,330669204406051;0,158062767588149;4
