"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X1";0;0;0;0;0,214512606080114;0;0;0;0;0;0;0;0;0,011889418912667;0;0;0;0;0;0;0;0;0;0;0;0,0421533939385796;0;0;0;0;0;0;0;0;0,0204281831327873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0303180177809296;0;0;0;0;0;0;0;0;0;0;0,120678147999409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,122420443181829;0;0;0,079914432212919;0;0;0,0421533939385796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,315531962822186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,155014972881759;0;0;0;0;0;0;0;0;0;0;0;0;0,0146758514387511;0;0;0;0;0;0,0309056164604874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,207350024303151;0;0;0;0;0;0,0799785061102344;0;0;0;0,0364594271558315;0;0;0;0;0;0;0;0;0;0;0;0;0,161668795987111;0;0;0,0224093993427642;0;0;0,139276707403268;0;0,0443607774371793;0,0664622235346146;0;0,0414376979448485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X4";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0126360302548769;0,0734469270270073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0813444458864954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0382110304163392;0;0;0;0,179908332333193;0;0;0;0;0;0;0;0,0140117271373111;0;0;0;0;0,140231263788665;0;0;0,3329033698946;0;0;0;0;0,0865454850083449;0;0;0;0;0;0,0203806941265834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0203806941265834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X6";0;0;0;0;0,0131916633582316;0;0;0;0;0;0;0;0;0,0297528581976092;0;0,0518884883533001;0;0;0;0;0;0;0,0255024499387311;0;0;0;0;0;0,0286395859996664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0514639891315021;0;0,0297411085232896;0;0;0;0;0;0;0;0;0;0,0160822289219916;0;0;0;0;0,144490701772727;0;0,0976458532989319;0,150511968174576;0;0;0;0;0,102096593133688;0;0;0;0;0;0,164843620706738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0319441535705361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0622047369184815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X7";0;0;0;0;0,17671102756725;0;0;0;0;0;0;0;0;0;0;0,100670692765375;0;0;0;0;0;0;0,0157284754545984;0;0;0,0487582743605299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,081100761275051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,157158470638838;0;0;0;0;0;0,0439360076828715;0;0,0123861746410055;0;0,0457420568114552;0;0;0;0;0;0;0;0,0165148992478408;0;0;0;0;0,108066438805627;0;0;0,0924858348454274;0;0;0;0;0,0267777297701668;0;0;0,0117963564883864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0621667996455757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X8";0;0;0;0;0,195819521087528;0;0;0;0;0;0;0;0;0,0430485913652621;0;0,099829384822496;0;0;0;0;0;0;0;0;0;0;0;0;0,0129759817155954;0;0;0;0;0;0;0;0;0;0;0;0;0,0804229998257154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,155377181860299;0;0;0;0;0;0,0333693543874911;0;0,037769375023841;0;0,0453597890961747;0;0;0;0;0;0;0;0;0;0;0;0;0,19446704961719;0;0;0,101560771198408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X9";0;0;0;0;0,0998200660852162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0645061921143621;0;0;0,0418677209252005;0;0;0,0429896544647746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0180196154286628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,221028310945486;0;0;0;0;0;0;0;0;0;0;0,0960111530704678;0;0;0;0;0;0,208953835393191;0;0;0;0;0;0,0351811541955031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0358124319994934;0;0;0;0;0;0;0;0;0;0;0;0,0579055682024169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0779042971752261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X10";0;0;0;0;0;0;0,0922084694226797;0;0,0208613815823864;0;0;0;0;0;0;0;0,0221141647454357;0;0;0;0,0317409974687358;0;0,0113817507538017;0;0;0;0;0;0,0305080408482896;0;0;0;0;0;0;0;0,045192965936359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0157365075929223;0;0;0;0;0;0;0;0;0,0183097731871528;0;0;0,0143261601318071;0,0740903610405887;0;0;0,0215985060496548;0;0;0;0;0;0,0237892035628377;0,0540817855947948;0;0,0221201854213834;0;0;0;0,230185410888989;0;0;0;0;0,0256362848293986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0434086281096606;0;0;0;0;0;0;0;0;0;0,0168584617744262;0,0203447383592445;0;0;0;0,0354323969303343;0;0;0;0;0;0;0;0;0;0,0610658529579295;0;0;0;0;0;0;0;0;0;0;0;0,0224058186963469;0;0,0147052615081671;0;0;0;0,0318968926066733;0;0;0;0;0;0;0;0;0;0;0;0;0
"X11";0;0;0;0;0,037092928643819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,415579738435966;0;0;0;0;0;0;0;0;0;0;0;0,0120989183841966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0172020403218404;0;0;0,0398874921651797;0;0;0;0;0;0;0;0;0;0;0;0,0172403751511112;0,0131361016670967;0;0;0;0;0,0548557393804918;0;0;0;0;0;0;0;0;0;0;0;0,0271092732815546;0;0;0;0;0,169553239323809;0;0;0;0;0,0111870877415808;0,0284762237183769;0;0;0;0;0;0,0458067224065889;0;0;0;0,0178672981020582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0229061363372768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0239179584039271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0271210821602174;0;0;0,0189616443749088;0;0
"X13";0;0;0;0;0,012185159406668;0;0;0;0;0;0;0;0;0;0;0,0296320659445546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0185112206696896;0;0;0;0;0;0;0;0;0;0,0981845158174558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0153961917427564;0;0;0;0;0;0;0;0,0211392160628582;0;0;0;0;0;0;0;0;0;0,0557666261721267;0;0;0;0;0;0;0;0;0;0,115273943626587;0;0;0,214028757729544;0;0,0705252952746948;0,0241148066608336;0;0;0,0679437937823388;0;0,0198260076013813;0,0459882957572005;0;0;0;0;0,0600213794909084;0;0;0;0;0;0;0,0191379609666178;0;0;0;0;0;0;0;0;0;0;0;0;0,013443275776535;0;0;0;0;0;0;0;0;0;0;0;0,0870129188532341;0;0;0;0;0;0;0,0118685686640155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
