"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X1";0;0;0;0;0,0984182101446287;0;0;0;0;0;0;0;0;0,0208998742446059;0;0,128527898772364;0;0;0;0;0;0;0;0;0;0,074099553457657;0;0;0;0;0;0;0;0;0,0359097834517517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0532946785390892;0;0;0;0;0;0;0;0;0;0;0,275353981637886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,215197385697567;0;0;0;0;0;0,074099553457657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0241990805967922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X3";0;0;0;0;0,0284654592866295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0246255230699046;0;0;0;0,0136164659500082;0;0,0518584542991341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0192365560682356;0;0;0;0;0;0;0;0;0;0,0536583002036088;0;0;0;0;0;0;0;0;0;0;0;0;0,271274118703065;0;0;0,116020407246161;0;0;0,233701041849154;0;0,0420833938731999;0;0;0,0695308882733853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0280303311682018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0478990600093127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X4";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0221199843194137;0,128572410905671;0;0;0;0,0152074896119738;0;0,0110599925084863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,342000213866074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0143542502966428;0;0;0;0;0;0;0;0;0;0;0;0,0245282084890231;0;0;0;0;0,2454816341469;0;0;0,0121896846393842;0;0;0;0;0,113131342504241;0;0;0;0;0;0,0356773943560952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0356773943560952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X6";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0520944699842746;0;0;0;0;0;0;0;0;0,0446524029400796;0;0;0;0;0;0,0501452345624247;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0250177108831097;0;0;0;0;0;0;0;0;0,0428969502764525;0,0282298495527903;0,0123371983855329;0;0;0;0;0;0,161082955829132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0578598859297348;0;0,0520738974042522;0;0;0;0;0;0;0;0;0;0,0281584776256636;0;0;0;0;0,252989695192072;0;0;0,0617172116133898;0;0;0;0;0;0;0;0;0;0;0,038891272189459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0559312230879073;0;0,0206057613901402;0;0;0;0;0,0153158031535843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X7";0;0;0;0;0,0827790870406325;0;0;0;0;0;0;0;0;0;0;0,0400514257987306;0;0;0;0;0;0;0,0265200097913002;0;0;0,0822120311139316;0;0;0,0169065065099985;0;0;0,0169065065099985;0;0;0,0119340047173627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0129285049375443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,195836950232178;0;0,0208845080824528;0;0,096214900306632;0;0;0;0;0;0;0;0,0278460103154516;0;0;0;0;0,182212384379459;0;0;0;0;0;0;0;0,045150317190214;0;0;0,0198900071705431;0;0;0,0169065065099985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,104820339393572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X8";0;0;0;0;0,114701669953883;0;0;0;0;0;0;0;0;0,0749008398861186;0;0;0;0;0,0158241207437993;0;0;0;0;0;0;0;0;0;0,0225770901676772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0202989749132342;0;0;0;0;0;0;0;0,0657154583121225;0;0,0566218030845137;0;0;0;0;0;0;0;0;0;0;0;0;0,338355910949894;0;0;0,139562515621834;0;0;0;0;0,0444076243931429;0,0110869635108307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0295784228307122;0;0;0;0;0,0158241207437993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0505444848884387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X9";0;0;0;0;0,108330825835543;0;0;0;0;0;0;0;0;0;0;0,0211266468446956;0;0;0;0;0;0;0;0;0;0;0;0;0,0328135993332004;0;0;0;0;0,0120380397062191;0,0758623628003164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0317985948059088;0;0;0;0;0;0,0115250971895978;0;0;0,0277364996383879;0;0;0;0;0,0111746791924379;0;0;0;0;0;0;0;0;0;0,0323818730867743;0;0;0;0;0;0;0;0;0;0;0;0;0,368733637580285;0;0,0134537579582911;0;0;0;0,0620829712762643;0;0,0432761606452146;0,014076818261435;0;0,042361697343056;0;0;0,0653238150192412;0;0;0;0;0;0;0,0259029234831323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X10";0;0;0;0;0;0,176572492548246;0;0;0;0;0;0;0;0;0;0,0312613261818434;0;0;0;0;0;0;0,0194852392172616;0;0;0;0;0;0,0522289133576709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0269404612282453;0;0;0;0;0;0;0;0;0,0313458200133498;0,0118605807960882;0,0205253957513899;0,0245259857882424;0;0,0114369887011869;0;0;0;0;0;0;0;0;0;0;0,0378691392729605;0;0;0;0,394070990703912;0;0,0160965024580517;0,0151222404258935;0;0;0,0403793747726002;0;0;0;0;0,0200752645427915;0;0;0;0;0;0;0;0;0;0,0315040536091848;0;0;0;0;0;0;0;0;0;0;0;0,0386992306310811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X11";0;0;0;0,0225562672833214;0,0616382386832292;0,0193940551926575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0136582958599184;0,0150679935396538;0;0,0226875998496943;0;0;0;0;0;0;0,0208006249898499;0;0;0;0;0;0;0,0170628898679554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0143677145185764;0;0;0;0,028648758601855;0;0;0;0;0;0,0911551414434676;0;0,0138903072217359;0;0;0;0;0;0;0;0;0;0,0431563380653703;0;0;0;0;0,281750819281753;0;0;0;0;0,0380728474111888;0,0473196465882947;0;0;0,0548046019064767;0;0;0;0;0;0;0,0711875076184379;0;0;0;0;0;0;0,0115141860673847;0;0;0;0;0;0;0,0156265955385025;0;0;0;0,0493938969921206;0;0;0;0,0143648924932887;0;0;0,0109849180316687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0208958629535982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X13";0;0,0189568316867336;0;0;0;0;0,038112418629743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0469526668005204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0323029994654706;0;0;0;0;0;0;0;0,0918927557298062;0;0;0;0;0;0,0158917085555513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,36815731417289;0;0,100639921155044;0;0;0,0428605710455773;0,116872166614317;0;0;0,0522156147156713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0751450314286741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
