"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X1";0;0;0;0;0,357232171019444;0;0;0;0;0;0;0;0;0,011032934516555;0;0;0;0;0;0;0;0;0;0;0;0,0391167674712346;0;0;0;0;0;0;0;0;0,018956587235404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0281339826029994;0;0;0;0;0,065070006440909;0;0;0;0;0;0,0633390735432231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,113601576581154;0;0;0,0393835365503997;0;0;0,0391167674712346;0;0,0604169253502761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,164599671217167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X3";0;0;0;0;0,0858126113677847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,535487199111824;0;0;0;0;0;0;0;0;0,0132508797310973;0;0;0;0;0;0,0279047936974885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015185165067994;0;0;0;0;0;0;0,145971344888377;0;0;0;0;0;0,125753446527188;0;0;0;0;0,0374142484401881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0132203111680589;0;0;0;0;0;0;0;0
"X4";0;0;0;0;0,0407568438002402;0;0;0;0;0;0;0;0;0,0117033219873647;0,0680255601356917;0,0661144049332657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0941336489284893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0436070389819934;0;0;0;0;0;0,0974680815482872;0;0;0;0,0672001226842978;0;0;0;0;0;0;0;0,0129774740151289;0;0;0;0;0,129880318399873;0;0;0,140448103381329;0;0;0;0;0,0441450770710553;0,0473432699462948;0;0;0;0;0,0188763259408422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0503354624493805;0,0188763259408422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0481086198556247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X6";0;0;0;0;0;0;0,0107319165324995;0;0;0;0,0176987482727064;0;0;0,0287697760650134;0;0;0;0;0;0;0;0;0,0246598081089724;0;0;0;0;0;0,0276932881652125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016107727851373;0;0;0;0;0,0182625908324281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0319537939794411;0;0,0287584146187696;0;0;0;0;0;0;0;0,0671319308103528;0;0,0155508462964798;0;0;0;0;0,139716497348548;0;0;0,0340840468865554;0;0;0;0;0,137618914548747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,316757962809567;0;0;0;0;0;0;0;0;0;0,030888667525884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0536150693474497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X7";0;0;0;0;0,361811385702668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0145358126787188;0;0;0,0450610197210838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0689301578605001;0;0;0;0;0;0,0116649896187485;0;0,0114469526882795;0;0;0;0;0;0;0;0;0;0,0152626033316119;0;0;0;0;0,0998719498192418;0;0;0,0414559547984777;0;0;0;0;0,0883433720917925;0;0;0,0109018594142538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0574527999927253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,173261142281898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X8";0;0;0;0;0,378863441575001;0;0;0;0;0;0;0;0;0,0398950059744453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,012025407839145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0681106928279916;0;0;0;0;0;0;0;0,0350025260859782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,180221091103367;0;0;0,0503503335495315;0;0;0;0;0,063240175761797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,172291325282743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X9";0;0;0;0;0,191726784616195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015764873047991;0;0;0,0572626530168515;0;0;0,0402504300623755;0;0;0;0;0;0;0,0293055924699301;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0168714375491573;0;0;0;0;0;0,0201481076151437;0;0;0,0286808179110292;0;0;0;0;0;0;0;0;0;0;0,0163624908616914;0;0;0;0,0322821392221555;0;0;0;0;0;0;0,0105638618997968;0,0323632989922006;0;0,0539146523384631;0;0;0,19563966825205;0;0,0134146547557345;0;0;0;0,032939473556831;0;0,0118634352355529;0,0193106496723211;0;0;0;0;0;0;0;0;0;0;0;0,087740857031684;0;0;0;0;0;0;0;0;0;0;0;0,050861027407438;0,0427330944854082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X10";0;0;0;0;0;0;0,011486104033209;0;0;0;0,0189425312153949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0292238091470563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0172397015276075;0;0;0;0;0,0195459979195667;0;0;0;0;0;0;0;0;0;0;0;0;0,0150740815125973;0;0;0;0;0;0;0;0;0,0175390258524989;0;0;0,0137231024300785;0;0;0;0;0;0;0;0;0;0,0718496401740382;0;0;0,0211890393180802;0;0;0;0,220495788297521;0;0;0;0;0;0;0;0,147290110266638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,339018189636503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0573828786692114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X11";0;0;0;0;0,484803792169416;0;0;0;0;0;0;0;0;0;0;0,0174770190430096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0299831719629584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0159580848494501;0;0;0;0;0;0,0671460295093435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,156942349334786;0;0;0;0;0;0,0263582428054353;0;0,0180052760720365;0,0550454526015928;0;0;0;0;0,0147674243847532;0;0,0165383790459273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0692862523283378;0;0;0;0;0;0;0;0;0;0;0;0,0168674595509289;0;0;0;0;0;0;0,0108210663420249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X13";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0415772231074556;0;0;0;0;0;0;0;0;0;0;0;0,072033961011083;0;0;0;0;0;0;0;0;0;0,0146243581684203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0123797748843174;0;0,0253804293147059;0;0;0;0;0;0;0;0,0860019151815257;0;0;0;0,0234728366528169;0;0,19897398303969;0;0,0543917645911979;0;0;0;0,0631646299082038;0;0;0,0282204058886738;0;0;0;0,014977851704688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0328093668071537;0;0,0137562489850324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0300611183161367;0;0;0;0,013521582141198;0;0;0;0;0;0;0;0;0;0;0;0,274652550297701;0;0;0;0;0;0
