"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X1";0;0;0;0;0,0993716560808994;0;0;0;0;0;0;0;0;0,0140746419228664;0;0;0;0;0;0;0;0;0;0;0;0,0499010027215829;0;0;0;0;0;0;0;0;0,0241827935276464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0358903363748971;0;0;0;0;0,443963071962561;0;0;0;0;0;0,0808012391000151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,144920783301457;0;0;0,0306646160722306;0;0;0,0499010027215829;0;0,0263288562142613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X3";0;0;0;0;0,0849819855636798;0;0;0;0;0;0;0;0;0;0;0,255962996990817;0;0;0;0;0;0;0;0;0;0;0;0;0,0169138955079131;0;0;0;0;0;0,0356186739557788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,186323030975627;0;0;0;0;0;0,160516184395604;0;0,211926351447487;0;0;0,0477568811630923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X4";0;0;0;0;0,0457427942503548;0;0;0;0;0;0;0;0;0,0151785204897037;0,088225151752461;0,0680092428153525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,232634853454082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0145223860614925;0;0;0;0;0;0,0556839525806668;0;0;0;0,0839641186799933;0;0;0;0;0;0;0;0,0168310207525604;0;0;0;0;0,168447136306262;0;0;0,043119317520824;0;0;0;0;0,0169695701142729;0;0;0;0;0;0,02448148486154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0277410427521168;0,02448148486154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0739679227467772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X6";0;0;0;0;0;0;0,012594570022768;0;0;0;0;0;0;0,0350851745614024;0;0;0;0;0;0;0;0;0,0300730068318514;0;0;0,0788008189367294;0;0,0921478100930273;0,0337723813789874;0;0;0;0;0;0;0;0;0;0,0174232414649989;0;0;0;0;0;0;0;0;0;0;0,0110134990374612;0;0;0;0;0;0,0390132962487704;0;0;0;0;0;0,105809887724162;0;0;0,0633150699195843;0;0;0;0;0;0;0;0;0,0358488833712518;0;0,0389681322904401;0;0,0350713191068506;0;0;0;0;0;0;0;0;0;0,0189644909177111;0;0;0;0;0,170386369622903;0;0;0,0415660077461664;0;0;0;0;0;0;0;0;0;0;0,0103915018229052;0;0,0434236706010075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0376691945625769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0486616737384452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X7";0;0;0;0;0,118726713159881;0;0;0;0;0;0;0;0;0;0;0,0272504574706162;0;0;0;0;0;0;0,0181626145265352;0;0;0,056304105553373;0;0;0,0115786669442404;0;0;0,0115786669442404;0;0;0;0;0;0;0;0;0;0,136848232058498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0488421649550047;0;0;0;0;0;0,0545972608381772;0;0,0143030591942817;0;0,0161545888018727;0;0;0;0;0;0;0;0,0190707452765489;0;0;0;0;0,12479080232205;0;0;0,0130461151124012;0;0;0;0;0,0864994598235882;0,020183999325076;0;0,0136219607764664;0;0;0,0115786669442404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0554432722503173;0,0717877343910546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0696307133315363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X8";0;0;0;0;0,0798131772510388;0;0;0;0;0;0;0;0;0,0502135793483051;0;0,0454222916579592;0;0;0,0106085024386114;0;0;0;0;0;0;0;0;0;0,015135698215296;0;0;0;0;0;0;0;0;0;0;0;0;0,08134453264778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,104837662375022;0;0,0440556926382017;0;0,0709384146017851;0;0;0;0;0;0;0;0;0;0;0;0;0,226834056978303;0;0;0,0376137565475327;0;0;0;0;0,0245277271433567;0,0629869566298337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,135059449088364;0;0;0;0;0,0106085024386114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X9";0;0;0;0;0,0651779223775275;0,0155635772612076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0537516696553477;0;0;0;0,0421300011352835;0,043203458233208;0;0;0;0,0172276148494256;0;0;0;0;0;0;0;0;0;0;0;0,022530639706154;0;0,019783506474311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0292717891908805;0;0;0;0;0;0;0;0;0;0;0,0163834147039135;0;0;0;0;0;0;0,261263266083607;0;0;0;0;0;0,0439883921365323;0;0;0,0156449840472252;0;0;0;0;0;0,0238213518357361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0806418843699604;0;0;0;0;0;0;0;0;0,0182621057326237;0;0;0,0121142443252513;0;0;0;0,0458796917502343;0;0;0;0;0;0;0;0;0;0,0224870383749591;0;0;0,0251450224102468;0;0,0299896027366815;0;0;0;0;0,0957388226096839;0
"X10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0136359808406952;0;0,0972806049669427;0;0;0;0,0365503576288973;0;0;0;0;0,0536396578596145;0,0678161063726659;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204234039409186;0,05644271354257;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0188532257187998;0;0;0;0;0;0;0;0;0,0219361433735575;0;0;0,0171635497300626;0;0;0;0;0;0;0;0,0118363394058204;0;0;0;0;0,0265012326418991;0,0347252467840841;0;0;0,275775135177811;0;0,018973115482368;0;0;0,0114032120584698;0;0;0;0;0;0;0;0;0,10449302611551;0;0;0;0;0;0,0175942806966522;0;0;0,0117789688115555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0238317320197421;0;0;0;0;0;0,0165081077494801;0;0;0;0;0;0;0;0;0;0,0428378590818831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X11";0;0;0;0;0,253287462565386;0;0;0;0;0;0;0;0;0;0;0,024856110905575;0;0;0;0;0;0;0;0;0;0;0;0;0,0237953249034939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,174867871451371;0;0;0;0;0;0,166494268591073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,199612437483395;0;0,0138628225737387;0;0;0,0131703874331346;0,0335246229999306;0;0;0,0123011091038763;0;0,0292406121533355;0;0;0,022881074592298;0;0,0210348970011891;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0110709982422033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X13";0;0;0;0;0,0142204801450873;0;0;0;0;0;0;0;0;0;0;0,0361334044249588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0956044507440059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0723167259574653;0;0;0;0;0;0,0325344098276939;0;0;0;0,0586674239551535;0;0;0;0;0;0;0;0,0760222521353265;0;0,0810723451197437;0;0;0,246645384150538;0;0,0875697911665931;0;0;0;0,0782979974086757;0;0;0,034981622948703;0;0,0523418677168445;0;0;0;0;0;0;0;0;0;0,0141033841722549;0;0;0;0;0;0;0;0;0;0;0;0,019488460126956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
