"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X1";5;15;0,103186686823223;3,94050008374467;0,79053192302813;0,764492029759553;0,673801271205635;0,162810012483428;3
"X3";5;12;0,100585777402999;3,36773213246653;0,337876907549744;0,768602203531183;0,54545454570248;0,222930244537034;3
"X4";13;29;0,084345229406944;4,36412689131012;0,415311341252646;0,352617963941718;0,639726058308842;0,246427863682709;9
"X6";12;21;0,106578969223093;4,23566479658504;0,642641485682712;0,37762038387668;0,194284944369669;0,233098026881989;10
"X7";12;32;0,0911026469621321;4,12293866151268;0,575580726754835;0,481577775056124;0,639950922600045;0,222483455608626;7
"X8";13;26;0,101749318750188;4,04831187133918;0,495216904919925;0,378724370190421;0,669884416363636;0,373009508755149;5
"X9";28;38;0,0954671251082319;3,90325742131757;0,607335856562319;0,405423664965193;0,330011717137246;0,341874957977561;17
"X10";29;43;0,102705285147284;4,15381985561799;0,488443050556102;0,355988584782461;0,135427282362872;0,293846301420704;12
"X11";15;28;0,10795317541611;4,08489468198865;0,708815400211487;0,767116141367856;0,615816432529868;0,22011597034105;4
"X13";7;21;0,112313714297518;4,44041519880809;0,524803786668357;0,443924367857422;0,262930526012535;0,338303131862873;9
"X14";9;21;0,113092510701291;4,2120267274624;0,660720635776528;0,772292333294247;0,539092292215077;0,158265481592999;2
"X16";10;26;0,0998289205303254;4,24160631635709;0,726747692112133;0,425579200301466;0,384364321901403;0,144776851522673;13
"X17";9;30;0,109571223756613;4,28776391911986;0,700714116147029;0,781128084411608;0,380172454448707;0,155812624106195;12
"X19";7;19;0,0970326372613046;3,94192715565831;0,629639248699295;0,786824341518994;0,742134937727273;0,0852894556379145;7
"X20";7;22;0,103654603250163;4,78880733940403;0,722011141816138;0,771574285111872;0,280518461287704;0,147503413906277;11
"X21";8;23;0,106058381178102;4,00091230820993;0,536134006932995;0,76154249034876;0,509324481916181;0,164733298181443;7
"X22";17;22;0,109429776103536;4,22246786716374;0,572613448017972;0,223040459798407;0,157666281576696;0,33639295856013;10
"X27";9;22;0,106145390841721;4,01471856872379;0,692043685822554;0,873334123405869;0,791123323181818;0,0718145783641442;7
"X28";10;27;0,0973822507822439;4,46276209676062;0,651647577169503;0,43242634659979;0,402834269352881;0,392429855893023;9
"X29";10;26;0,12264102221858;4,0640048345209;0,567945796274401;0,49876322240406;0,331232208077258;0,27693128958283;9
"X30";21;27;0,102146224761749;3,99294608810012;0,906994151267984;0,820083782585379;0,723000743314417;0,0731394584885742;12
"X36";16;32;0,0968868440722086;4,21427635003569;0,780338599689382;0,779726491765446;0,42401782012243;0,0649422077005788;11
"X37";10;24;0,10227085144302;4,37774945569117;0,486305385854275;0,370777370614102;0,45200096769203;0,683620291162236;11
"X38";7;26;0,095008022776057;4,51834202434836;0,588743635205845;0,779312995584219;0,259334761656977;0,116655520170422;15
"X39";10;22;0,0966810721902773;4,0840002819927;0,57688763382147;0,366860961724663;0,141053204299794;0,0847685281893713;7
"X43";23;36;0,111071212057358;3,97478161258489;0,485626158362537;0,26273805838006;0,290633845733959;0,313229667565047;12
"X44";12;25;0,0952744152651233;4,02096400808864;0,878522591107895;0,656999040287152;0,721535328333597;0,0596709146017549;4
"X45";12;25;0,0957492586630301;4,02619517422191;0,804192868280555;0,536307401181996;0,669316583535362;0,439797175737349;9
"X46";13;16;0,0973685400446226;4,46776784552772;0,489704254346768;0,242577259327989;0,507630492848311;0,535118009251064;9
"X47";12;31;0,105164579362988;4,04361312620609;0,517775854785308;0,770191399203933;0,412879971984446;0,0894615157778816;7
"X48";5;23;0,0968250890790517;4,62163996950657;0,512884519045079;0,791773972294556;0,356333983447596;0,071621116009383;9
"X51";3;24;0,110619352301517;4,81813456297694;0,571280544279982;0,469275546871553;0,227174541197484;0,295545571289285;12
"X52";7;20;0,101716361485763;3,94123770873436;0,658979418083962;0,84562879175457;0,361126914610999;0,133338239165582;10
"X53";7;21;0,0975957445292423;3,92333512322958;0,518708629915966;0,787718246044182;0,292105857989255;0,234377191950141;7
