"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X29";10;32;0,114397739413634;4,09301157000508;0,487448938178605;0,49190344530201;0,445453887818383;0,352556152738812;13
"X30";10;30;0,0992198759098011;4,33127134094006;0,788135255253577;0,808306188722675;0,454167519571468;0,073097879116409;11
"X36";21;27;0,0954055058991008;4,37388105410311;0,619708542756631;0,793328980964645;0,427744455203922;0,0697399420183562;7
"X37";10;25;0,0975608151330247;4,53354165879944;0,756908308650685;0,457740983565389;0,308495431420279;0,252915932312915;10
"X38";7;20;0,0956844774991416;4,76849395839941;0,531664739107078;0,798305213043417;0,14316637975843;0,186518899926144;9
"X39";24;28;0,0951760006478953;4,59222549806639;0,617414939482538;0,350971399908338;0,325483091736731;0,054814043848733;15
"X43";28;39;0,109158085872869;3,9447566554397;0,56953711767699;0,238190929814201;0,167587960878063;0,348183845077335;15
"X44";12;30;0,0995930181699426;4,59938367281634;0,569251889200768;0,555521866138784;0,36765043830803;0,0675310427017558;9
"X45";22;28;0,0967313418376873;3,9254101325249;0,873273024232862;0,358227144047701;0,684278101559272;0,0652614535355377;13
"X46";12;14;0,104916467180411;3,95985562268621;0,575895360992981;0,205423651174674;0,407509548714683;0,120443258050255;7
"X47";12;31;0,0980594115123698;3,89436233538958;0,736347157155173;0,76309195831569;0,466275240868403;0,0907028927183044;7
"X48";5;24;0,0975571849124214;4,37805539769025;0,544464339782531;0,855351446979743;0,44190186201063;0,129521447880098;9
"X51";16;26;0,104817681041258;4,42066907938384;0,63780975101621;0,453347812950526;0,218154089146806;0,315760244343004;13
"X52";7;23;0,101134835247605;3,92183281169922;0,582298492675116;0,793625766759937;0,29241138301438;0,161862955984537;9
"X53";13;19;0,107380258007095;4,32929280800731;0,786161558665498;0,805913616622397;0,55302295138411;0,146844390255663;1
"X55";9;24;0,0909095247697339;4,21375253214565;0,842802702692268;0,768344864343174;0,460605022932721;0,0645890799470206;8
"X56";13;28;0,0971440083914045;4,75658186096891;0,698343229940987;0,394568984688692;0,376432585720382;0,101805157815975;10
"X57";11;29;0,0946943652574794;4,87055579315087;0,82713863689398;0,337291407545971;0,298530528635437;0,0745360934724477;12
"X58";14;29;0,0974503580520606;4,28032070914842;0,806598876972719;0,560015420906638;0,340140871164242;0,122032717247622;9
"X60";10;24;0,118767535549914;4,30402578235023;0,665955237580187;0,322322930408092;0,433475089446968;0,184073584974538;4
"X61";19;29;0,105617668182462;4,44705696769592;0,564795056884988;0,510117928822603;0,205431409960206;0,224935407318086;10
"X62";7;18;0,074890317248275;4,06432962415831;0,86164704156429;0,574272961907199;0,685264625623853;0,306677867355323;7
"X63";19;28;0,104340117021157;5,37359006952678;0,486133460269843;0,517180390958081;0,416094893615992;0,137710084658244;12
"X65";20;24;0,107676729804708;5,63794580742007;0,578622853469394;0,425355583840667;0,42359146589557;0,0519197774165994;12
"X69";8;26;0,109337982142362;4,66263018833232;0,549255036509203;0,344738780767898;0,170803223614033;0,319709937812006;9
"X71";7;21;0,102051606082744;3,3788298198213;0,533494272530065;0,775726784929228;0,691085130758838;0,0694507384330015;6
"X74";4;22;0,125946525242731;4,06114957426542;0,595606717716068;0,318613533166873;0,213829241851303;0,286556796016793;7
"X75";8;29;0,121374419858027;3,95763494843511;0,514280757644601;0,397210213443297;0,196052694577154;0,293300013088541;7
"X76";15;22;0,100386640575262;3,88358921069428;0,624788091708576;0,344804582625506;0,180729031186647;0,357949349659406;9
"X79";18;25;0,0971191478843033;4,06184572706594;0,539488715554472;0,489408907996679;0,366212685128025;0,384615956962033;14
"X80";10;27;0,0946909818244279;3,95065850538484;0,647625704759027;0,645998219990337;0,67344560314164;0,138335262226467;4
"PE10";10;28;0,0958974231217446;4,28746939404189;0,541077829122015;0,563065027419198;0,337689450307238;0,126147997796566;14
"PE11";27;39;0,101341661286613;4,15619679269024;0,618584651644456;0,474578611840632;0,692546133602235;0,114918817254507;8
"PE13.1";20;29;0,0966733740417379;4,19326886950114;0,626407591119265;0,762898785683256;0,571111533178801;0,111239200595643;7
"PE13.2";12;23;0,0971806432729913;4,32717427548813;0,493254140373521;0,785611720584653;0,401428566971256;0,118391790474501;7
"PE14";8;23;0,102316588977596;3,96286041389346;0,671135306657717;0,764646457693106;0,748763099248763;0,0995671575448061;2
"PE20";12;27;0,096154552986715;4,42487162596018;0,690339866385003;0,780724183271149;0,453873324060486;0,225108286536015;4
"UECR1";8;25;0,11113129687064;4,23352706324122;0,489025738062721;0,528077475867592;0,418082310184184;0,242900965046593;7
"UECR2";12;22;0,126646854298141;4,19453183324562;0,521825579782859;0,793652372564683;0,5551108410231;0,50240082510296;6
"UECR3";18;27;0,0975447100932462;4,07429716372003;0,485372314730584;0,506639091636488;0,226509840400819;0,239356715791568;10
