"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X1";0;0;0;0;0,0641478348436934;0;0;0;0;0;0;0;0;0,0184477434836402;0;0,279674414665821;0;0;0;0;0;0;0;0;0;0,0654056353851959;0;0;0;0;0;0;0;0;0,0316965770184936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0470417451906883;0;0;0;0;0;0;0;0;0;0;0,126598061827734;0;0;0;0,0616988947626054;0;0;0;0;0;0;0;0;0;0;0;0;0,189948806544772;0;0;0;0;0;0,0654056353851959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0499346508921604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0186318841985447;0;0;0;0;0;0;0;0;0;0;0;0;0,0217126150229946;0;0;0;0,0120057991177277;0;0,0457242126670092;0;0;0;0;0;0;0,0167346050807811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0446369003971998;0;0;0;0;0;0;0;0;0;0;0;0;0,239185599769053;0;0;0;0;0;0,20605697339866;0;0,0346559110907124;0,194763273554643;0;0,0613062067758431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,104586018926831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X4";0;0;0;0;0,0895470115422525;0;0;0;0;0;0;0;0;0,0194383973147365;0,112985686192577;0,032643463588023;0;0;0,0133638984986907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,149517284189133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0359533380905022;0;0;0;0;0;0;0;0;0;0,0224980835176797;0;0;0;0;0;0;0;0,0215546745035379;0;0;0;0;0,215722103104308;0;0;0,0364405223091815;0;0;0;0;0;0,0165216130829299;0;0;0;0;0,0313522539905082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0935626058641535;0,0313522539905082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0775468102212778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X6";0;0;0;0;0,026039877028587;0;0;0;0;0;0;0;0;0,046193522143195;0;0;0;0;0;0;0;0;0,0395944476368042;0;0;0;0;0;0,0570314518859698;0;0;0,0135705450287207;0;0;0;0;0;0;0;0;0;0,109684618747369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0513058664903346;0;0,0461752799011471;0;0,0253249199901422;0;0;0;0;0;0;0,0438476594187967;0,0249688548537378;0;0;0;0;0,224332546053024;0;0;0,0660862911344106;0;0;0;0;0;0,0211359963997679;0;0,109034955962269;0;0;0,0136815642378334;0;0;0;0;0;0;0,0173124276274634;0;0;0;0;0;0;0;0;0;0;0;0;0,0646791754604276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X7";0;0;0;0;0,0419052682393389;0;0;0;0;0;0;0;0;0;0;0,0731717114051494;0;0;0;0;0;0;0,0232807043075276;0;0;0,0721701840212957;0;0;0,014841449231353;0;0;0,014841449231353;0;0;0,0104763172116438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0113493434941384;0;0;0;0;0;0;0;0;0;0;0;0;0;0,313270031848916;0;0;0;0;0;0,0186827651172235;0;0,0183335549685676;0;0,0115567253327623;0;0;0;0;0;0;0;0,0244447395532658;0;0;0;0;0,159955922915961;0;0;0;0;0;0;0;0,0674008714270568;0;0;0,0174605280788366;0;0;0,014841449231353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0920169843842575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X8";0;0;0;0;0,223399121164714;0;0;0;0;0;0;0;0;0,0660203464705141;0;0;0;0;0,0139479602055904;0;0;0;0;0;0;0;0;0;0,0199002750494168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0815743049043247;0;0;0;0;0;0,0774520077458139;0;0,0579240143746241;0;0,0272542312555149;0;0;0;0;0;0;0;0;0;0;0;0;0,298239305530116;0;0;0,0639422869591705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0256330376653902;0;0;0;0;0,0139479602055904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0307651484692204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X9";0;0;0;0;0,0834105345724221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0318111549716361;0;0,0109154528316324;0,0687879474608511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0288332710463459;0;0;0;0;0;0,0196271280883081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0498560114316041;0;0;0;0;0;0;0,109215266610733;0;0;0;0;0;0,334348010695171;0;0;0,0180683553575445;0;0;0,0562935296071135;0;0;0;0;0,107313285053028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0815200522736111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X10";0;0;0;0;0,0286571501294098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0180390533811296;0;0;0;0;0;0,0566823800447349;0;0;0,0301800611636516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,024940952111999;0,0196819629793025;0;0;0;0;0,044779665634481;0;0;0,0290193471166202;0;0;0,0227056779711995;0;0;0;0,036400957329319;0;0;0;0;0;0;0;0;0,035058508506131;0;0;0;0,364823216076559;0;0,0149018271653062;0,013999874430246;0;0;0;0;0;0;0;0;0;0;0,162943874144339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0971854918155717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X11";0;0;0;0;0,0563137254092537;0;0;0;0;0;0,0602187175149111;0;0,0333602653294615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0111041148782783;0;0;0;0;0;0;0,0316618241339245;0;0,0258302584631183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0261739848458684;0;0;0;0;0;0,0832808612729845;0;0,012690416914003;0;0;0;0;0;0;0;0;0;0,0118972658961406;0;0;0;0;0,257412259172518;0;0;0;0;0,0169840077406125;0,0432320202744728;0;0,0178397773587722;0,0158630209854525;0;0;0,0364811281059837;0,0259358186096694;0;0;0,0271257664442263;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0142767189497277;0,127750999131435;0;0,0129830550345667;0;0;0,0267226831184087;0;0,0131240059528276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0117373044633837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X13";0;0;0;0;0;0;0;0,0721742853062772;0;0;0;0;0;0;0;0;0;0;0;0,012762770674515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0651135323568742;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0451739056035437;0;0;0;0;0;0;0;0;0;0;0;0,01393210737166;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0154298908904884;0;0;0,322759960817866;0;0,088230046662773;0;0;0;0,10246069944823;0;0;0,045776925001676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142798329756073;0,0177600024443196;0;0;0;0;0,0371865655807005;0,0184409780850032;0;0;0;0;0;0;0;0;0;0;0;0;0
