"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X1";5;15;0,109954800355099;3,95010156038525;0,504676030463732;0,437097415960594;0,48740199787514;0,728607126370952;3
"X3";5;14;0,104452170063106;4,12868312725257;0,620754939799857;0,525332308204333;0,285714285918367;0,543971481393145;5
"X4";13;22;0,0947550507517297;4,10192864688815;0,216811385065857;0,172446064688513;0,433855234191222;0,824775873743441;3
"X6";15;25;0,117651591775979;3,89084980413707;0,567611919354149;0,426669249142917;0,331910461362076;0,352492866229621;12
"X7";12;31;0,105144355898668;3,87687862239541;0,585136396229343;0,473918009615851;0,434208592951131;0,360763639648381;5
"X8";13;23;0,11743802867326;3,88486556585118;0,48292679923737;0,518565844736791;0,48124694;0,359778534721812;3
"X9";7;25;0,120621126982716;4,28894770852365;0,506364709906338;0,395836960434679;0,204614761376121;0,389890724289967;8
"X10";23;36;0,126496752879962;4,14801384790756;0,386635514781355;0,470916077513878;0,219837818633845;0,392533843571509;6
"X11";15;28;0,118633168818031;4,46858504050219;0,587563754050547;0,450603844136308;0,401327463921377;0,414456127294847;5
"X13";13;18;0,10473058271848;3,9399755383935;0,413861283234673;0,439699876728224;0,0784518292857143;0,589156851558076;6
"X14";9;26;0,117566848647179;4,36843614805844;0,503843826650846;0,506162828624425;0,241065881847115;0,328191870902073;6
"X16";10;24;0,106584679994742;4,42299992803764;0,773962453010497;0,447016165556965;0,274008448829494;0,0774629851834542;13
"X17";9;23;0,108286909087318;4,53018892800011;0,803583916755072;0,809148747237781;0,223042519534617;0,112791812975511;10
"X19";7;17;0,0851750714725394;4,42701276919565;0,42064106515146;0,594776316301159;0,594783473571429;0,0223888668905697;4
"X20";7;17;0,104714350817048;4,80466404019434;0,727261014809339;0,773490446199631;0,119585826297639;0,10556351194957;9
"X21";17;28;0,0974102369351649;4,75990132468157;0,487727801769446;0,537461907463144;0,127922828607712;0,348552336640381;9
"X22";4;18;0,126593742044385;3,93847574945566;0,402232044338165;0,334000898584055;0,0683194994641544;0,438338678546008;10
"X27";9;22;0,104191091866513;4,51733888364809;0,593786244208109;0,802127496007162;0,671765222142857;0,213933831740021;6
"X28";10;20;0,101829610684083;4,68778185223935;0,637889275374777;0,496909569947885;0,179277644721558;0,118688195605913;3
"X29";10;29;0,122932997954984;3,9532169344047;0,394741496555129;0,393574065360465;0,337487927709738;0,476721750606301;9
"X30";21;26;0,0958831152085526;4,42135559025638;0,831154670556058;0,785004628941189;0,467371139656801;0,135976695952257;9
"X36";16;25;0,0958142056039491;4,26098816152403;0,778778711497823;0,543274333052753;0,343824928654532;0,139092504566655;5
"X37";10;21;0,107746238348238;4,22060017129603;0,581204648360408;0,465328579067213;0,240895333362479;0,478610947553781;7
"X38";7;22;0,071928400997054;4,86088675391045;0,583708988155636;0,776909669401743;0,189074357260111;0,11776317084993;10
"X39";17;20;0,106534431414487;4,88935548484256;0,582563631968774;0,314226865811122;0,355973933356052;0,0870893483600899;8
"X43";11;28;0,127669310070074;3,91977164492696;0,358656504495256;0,300480654388539;0,23894410397214;0,41299344849886;8
"X44";12;23;0,0961036758155495;4,84662942741162;0,604232407721508;0,493714800244766;0,392777124957351;0,0944918491140315;5
"X45";12;25;0,105332667674294;4,19404294514004;0,878555271286144;0,410767350575394;0,405118079916405;0,0888273465804504;9
"X46";7;24;0,0730921087282616;4,95136538414569;0,343464037742165;0,229830278897912;0,199812369447248;0,147150275358287;15
"X47";12;28;0,0959031980369911;4,41708546066005;0,640043428504897;0,661885524890525;0,297528798748347;0,149001925897166;5
"X48";11;21;0,0836258928267082;5,30808891559721;0,490153360712909;0,854517361595016;0,2500694048171;0,0811745253169435;8
"X51";12;21;0,11121158974264;4,40928563698307;0,496320020661224;0,408163754205506;0,253877245421729;0,43735472865424;8
"X52";12;16;0,102322334541797;4,85324441693753;0,574647650151052;0,82752500258492;0,179493126752091;0,0635314983450143;6
"X53";7;16;0,0661571611490215;4,16432301061661;0,635601744667136;0,765600554285714;0,352822339910378;0,247052103189373;3
"X55";9;24;0,0653566621631422;5,2866012475049;0,888710604948874;0,636514078429177;0,300382028206071;0,11569604462667;10
"X56";13;21;0,100915227130387;4,97365779147823;0,65794467644184;0,441526117378645;0,307593101232747;0,0826732905783142;5
"X57";11;20;0,0996211117714528;4,44633727973688;0,811688596827689;0,50157002087493;0,39316400348821;0,142412137019699;5
"X58";14;30;0,0956213381452912;4,45447281117785;0,800589704429029;0,457894427471701;0,297406828451935;0,0819874748460656;10
"X60";10;27;0,110084841125073;4,29222545138308;0,536708857206247;0,476018847464695;0,288793847823099;0,309533210522366;6
"X61";16;27;0,117699649873832;3,95078859083691;0,501905849433256;0,426373179107999;0,218800969037701;0,322920605522545;7
"X62";7;18;0,062344949272572;4,08836035728385;0,834261822279642;0,381030766907791;0,47459778428245;0,0650713007932202;6
