"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X1";5;18;0,0935484514984623;4,65947877443276;0,637120930795144;0,477795166087052;0,601312664887431;0,24077366198036;5
"X3";5;16;0,0926850758744937;3,99571554524741;0,603433383984389;0,639173110006814;0,444444444691358;0,318756592868154;6
"X4";13;29;0,090780822535202;4,11247053592409;0,399617469620276;0,327963308488333;0,559665182288517;0,374163132353244;10
"X6";4;23;0,121397222089715;3,91542872707563;0,528714017946151;0,513305775613972;0,33242474692424;0,22846247149212;7
"X7";12;32;0,101213399383947;3,93088171527161;0,643079877574395;0,499069478882165;0,559940016600067;0,241495492778169;7
"X8";13;22;0,116600023034057;3,54728029543884;0,584936651861465;0,577703882986228;0,596525397777778;0,363882879339715;2
"X9";7;26;0,118021899403438;4,17367310626701;0,598394821062043;0,400074927672229;0,25746255632128;0,286759263370778;9
"X10";17;36;0,112603126735952;4,40843774321745;0,516296190229654;0,42288325848921;0,292681727440846;0,335666913327271;7
"X11";15;34;0,111744287746005;3,95890426725689;0,520778265929788;0,469292351104984;0,414552562897212;0,36145373311293;9
"X13";22;28;0,104003873969275;4,58368917444392;0,537975249658042;0,428842290838323;0,259288088619129;0,469923221762297;12
"X14";9;30;0,1161382082756;4,19680758914272;0,486656748171422;0,61339702326855;0,4035608183108;0,21227425681847;12
"X16";10;27;0,10471327947288;4,21103157662296;0,588644227678871;0,404021371533585;0,389198336844731;0,551799280705779;11
"X17";9;25;0,107209402939486;4,09733716675136;0,843836661633652;0,806473872349616;0,407713725456277;0,155172727425504;9
"X19";7;16;0,0981488939241446;4,19622474324077;0,556645138062571;0,77982265916109;0,684831590555556;0,254010895920999;3
"X20";7;26;0,102724987217322;4,57660020434664;0,613869084744193;0,770645289598368;0,246669885184292;0,10114408247634;14
"X21";8;23;0,0991589844042348;4,47711403662154;0,526683466517168;0,778017417055744;0,105135310682752;0,20423668925716;7
"X22";4;17;0,132123330228661;4,05448843144384;0,488220256974373;0,378868144184109;0,129406954419134;0,332658918333004;8
"X27";9;20;0,104838964137255;4,5624052915741;0,626912691395905;0,82556877416109;0,744706283888889;0,256120774156264;3
"X28";10;30;0,0993266096168731;4,76319274436443;0,707744453935808;0,490749652696681;0,201705792271606;0,0849224845054811;12
"X29";10;30;0,119128401781737;4,28456777544181;0,551798293873603;0,393739978506114;0,306966875741954;0,34569971384673;8
"X30";10;24;0,0980255507748479;4,25937599123882;0,735654721012302;0,777132596491266;0,426387485282492;0,15535286656245;10
"X36";16;31;0,0971957902913449;4,20127404826229;0,635889004289867;0,599338039822557;0,436716937609752;0,196704956233829;11
"X37";18;21;0,100916685781681;4,27459055114432;0,611276707434771;0,440290261132494;0,341992096532048;0,280748884625709;7
"X38";7;21;0,0957797228409586;4,64680451251519;0,523697740528507;0,814188594705842;0,153581693056607;0,0739687187177512;8
"X39";18;21;0,0962072518064511;4,67980906288008;0,665999743994475;0,265490134735403;0,329461284167499;0,0562600358942219;9
"X43";11;29;0,118748079552568;4,59903463651849;0,503319501188028;0,337467065478004;0,337138701249731;0,336929533297522;6
"X44";12;23;0,0698750834331304;5,32420665390049;0,698837964593966;0,513245884349722;0,668108599160535;0,0998793265786213;6
"X45";12;25;0,0957324435461525;3,92503281243733;0,903434892071027;0,390011985521178;0,674600122054173;0,1272853650451;7
"X46";7;16;0,100944828323072;5,65392810348895;0,50631804947232;0,11305195855014;0,117449143603954;0,0962833824885729;9
"X47";12;28;0,100921686431648;4,41413538663706;0,602885134947215;0,696801777136694;0,32234841846452;0,101870981832945;5
