"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X62";19;24;0,11171491416839;4,54604007771229;0,822138580587655;0,504556059618334;0,717579870656015;0,0830151483984041;9
"X63";23;32;0,118895585989969;5,88539471086167;0,557345329180446;0,537624015598229;0,44813609427821;0,0626684008228933;13
"X65";21;24;0,0982569143760992;5,27838734122395;0,537301991489973;0,359001856436815;0,406276653575212;0,0855127429125563;11
"X69";19;29;0,0970812776877716;4,3412208663543;0,515371272775936;0,17452092721587;0,247998597059053;0,325774622682707;13
"X71";7;20;0,0959448119911862;3,99032322579535;0,538587194636954;0,591654829588599;0,674178975870062;0,217259919091138;5
"X74";19;27;0,0993427547072733;4,01257227149159;0,655778035775659;0,360424232716604;0,250515567158384;0,314469000779736;12
"X75";25;33;0,115777879571781;4,08852007980158;0,503003541558603;0,376615274443513;0,293851882751606;0,358829053480342;15
"X76";4;21;0,116333248193245;4,05015490172981;0,561250708592213;0,231960891534264;0,23307571991817;0,301397783833095;10
"X79";3;23;0,109481879883382;4,46005196746209;0,515252780750968;0,589370188006246;0,251584973775926;0,34102878863922;15
"X80";18;27;0,0977759433934013;4,46391831780292;0,537668983651021;0,648955300351246;0,694398870516221;0,256139440430526;10
"PE10";10;25;0,106457573705922;4,35369085821593;0,586041073136748;0,401764319888877;0,277115340488604;0,105877853854349;9
"PE11";28;38;0,0993090221268248;4,12903660501003;0,690396193333333;0,386970045880523;0,668037206428476;0,109544342296268;6
"PE13.1";12;29;0,0959658837050935;4,56711905883567;0,606458479951626;0,78188565328355;0,319806162551045;0,101357195267474;3
"PE13.2";20;26;0,0988919652757998;4,0151612402477;0,634378089497627;0,791792512218061;0,213435092165486;0,243497937556733;8
"PE14";8;24;0,0976252469544189;4,07151595293097;0,75123973716411;0,790129007510534;0,760726761200692;0,0962371254592292;2
"PE20";12;30;0,110420648095197;4,71470049903545;0,618112195949152;0,781187557465733;0,310291153184055;0,16344264025752;3
"UECR1";19;29;0,108872109333197;4,29367914543082;0,59228595387064;0,617125741287731;0,47921107810055;0,231052972010754;9
"UECR2";5;23;0,107291089211088;4,60695278738293;0,518771740599989;0,764016625557823;0,471607792580293;0,416534741960075;7
"UECR3";17;26;0,109170323561159;4,2881895706663;0,505889088591403;0,689163960369653;0,459252880471998;0,184470543411392;8
