"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X1";0;0;0;0;0,266954645496013;0;0;0;0;0;0;0;0;0,0163249877419252;0;0,0270691711367509;0;0;0;0;0;0;0;0;0;0,0578795014611434;0;0;0;0;0;0;0;0;0,0280492967471484;0;0;0;0;0;0;0,0271263962505707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0416287181290109;0;0;0;0;0;0;0;0;0;0;0,105843180417201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,168091666126357;0;0;0,105303061380783;0;0;0,0578795014611434;0;0,0260134079803847;0,0454927175162535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0263437481553151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0194159391248051;0;0;0;0,010735872421059;0;0,0408876834380427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,213885478083949;0;0;0;0;0;0,184261068853888;0;0;0;0;0,0548214748648142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,318454048151257;0;0,157538435062185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X4";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0173155325731404;0,100646534685398;0;0;0;0,0119044289511868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,264991006202627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0192006914163905;0;0;0;0;0,192163121401844;0;0;0;0;0;0;0;0;0,115340054814498;0;0;0;0;0,0279282785727633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0279282785727633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,222582072809389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X6";0;0;0;0;0,0297553819467288;0;0;0;0;0;0;0;0;0,0410449449089667;0;0,0133825402160497;0;0;0;0;0;0;0,0351813814265082;0;0;0;0;0;0,0395091530959665;0;0;0,0141253097628823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,111175350096982;0;0;0;0;0;0;0;0;0;0;0;0;0;0,118322601422358;0;0,0410287358868976;0;0,0284697525917975;0;0;0;0;0;0;0;0,039413932381093;0;0,0590009557835787;0;0;0,19932918224966;0;0;0,0486266498415532;0;0;0;0;0;0;0;0,0167234738550981;0;0;0,012156662327449;0;0;0;0;0;0;0,0490394036226341;0;0;0;0;0;0;0;0;0;0;0;0,0124776587663582;0,0440679014687598;0;0;0;0;0;0;0;0;0;0;0;0,0471690283486797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X7";0;0;0;0;0,0797813247839066;0;0;0;0;0;0;0;0;0;0;0,0199343454194213;0;0;0;0;0;0;0,0211715590705807;0;0;0,0656318337262456;0;0;0,0134968691214816;0;0;0,0134968691214816;0;0;0;0;0;0;0;0;0;0,0198889872519386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0620114971278483;0;0;0;0;0;0,13728430269343;0;0,0166726030649022;0;0,0212322822762717;0;0;0;0;0;0;0;0,0222301370517209;0;0;0;0;0,145464511123468;0;0;0,0542813790374927;0;0;0;0;0,0360445797332115;0,101904711962058;0;0,0158786691648798;0;0;0,0134968691214816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0836805877800739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0564160813681045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X8";0;0;0;0;0,107274108649756;0;0;0;0;0;0;0;0;0,0581905400291341;0;0,0198510986666458;0;0;0,012293775783662;0;0;0;0;0;0;0;0;0;0,0175401647183275;0;0;0;0;0;0;0;0;0;0;0;0;0,0198059299169782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0611200400680944;0;0;0;0;0;0,122923944813269;0;0,0510544075775199;0;0,0211436152788698;0;0;0;0;0;0;0;0;0;0;0;0;0,262869057411904;0;0;0,0673664295353118;0;0;0;0;0;0,110092626576082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,012293775783662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0561804851907836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X9";0;0;0;0;0,0724385548520613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0305699539594578;0;0;0,059739450548385;0;0;0;0;0;0;0,0171125887797176;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025040487954691;0;0;0;0;0;0;0;0;0,0188909099243133;0;0;0;0;0,0442951287534312;0;0;0;0;0;0,0282939186378108;0;0;0;0,305840203719041;0;0;0;0;0;0;0;0;0;0;0;0;0,290367240020392;0;0;0;0;0;0,0488885720870235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0300147875363255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0157424333630743;0;0;0;0;0;0;0,0127657698642757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0156075251497587;0;0;0;0;0;0,0418349536120796;0;0;0,0322887779707554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,129736282809729;0;0,0215791000293928;0,042956912629893;0;0;0;0;0;0;0;0,0251077581723895;0;0;0,0196451239702262;0;0;0;0,0596797587638814;0;0;0;0;0;0;0;0,02457780315816;0,0303328861920694;0;0;0;0,315647800348945;0;0,0128931733470656;0,0875933196324983;0;0;0;0;0;0,022490557835942;0;0;0;0;0,0685693383691019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0111285621684691;0,0383303658396436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X11";0;0;0;0;0,0509670142389016;0;0;0;0;0;0;0;0,0112877068755562;0;0;0;0;0,0310970563984545;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0122050896339209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0435220908668267;0;0;0;0;0;0;0;0;0,0170358998181524;0;0;0;0,0626002945916613;0;0;0;0,0561133399137048;0,055629254039377;0;0,0111421331764459;0;0;0,0753737532276759;0;0,0114855242634561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,232972231603731;0;0;0;0;0,0153714597650677;0,039127352646136;0;0;0,0143569051871801;0,0738061582397294;0;0;0;0;0;0,0639460908491642;0;0;0;0,0140573988777368;0;0;0;0;0;0;0;0;0;0,0129212147253181;0;0;0;0;0,0474413516272201;0;0;0,0118779461562541;0;0,0356627332783291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X13";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0243007888017548;0;0;0;0;0;0;0;0;0;0,0370770300325101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0161997174570784;0;0;0;0;0;0;0;0,0184557879763745;0;0;0;0;0;0,0126773152362026;0;0;0;0;0;0;0;0;0;0;0,011199124652427;0;0;0;0;0;0,293690657110186;0;0,0972826910409452;0,0308098381936222;0;0;0,0932325994608134;0;0;0,0489996327016563;0;0,0603558384782908;0;0;0,027105478070861;0;0;0;0;0;0;0,190976173257785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0376373275294926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
