"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X1";0;0;0;0;0,219510574642375;0;0;0;0;0;0;0;0;0,0106493577899421;0;0;0;0;0;0;0;0;0;0;0;0,0377568136348569;0;0;0;0;0;0;0;0;0,0182975326866258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0271558619645374;0;0;0;0;0,332439846369914;0;0;0;0;0;0,0611369944445077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,109652045219604;0;0;0;0;0;0,0377568136348569;0;0,0885528215045885;0,0570913381081914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0127892549234892;0;0;0;0;0;0,0269326661645735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0847956422748852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,140886098069462;0;0;0;0;0;0,121372536599907;0;0;0;0;0,0361108372261032;0;0,57711296474158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X4";0;0;0;0;0,0293464495444946;0;0;0;0;0;0;0;0;0,0113452879805463;0,0659444874378932;0,0207898320816699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0876346669213045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,135749959153682;0;0;0;0;0;0,265162692754957;0;0;0;0,0872515313883425;0;0;0;0;0;0;0;0,0125804604983655;0;0;0;0;0,125906953328505;0;0;0,0795369445513015;0;0;0;0;0,0150324808766377;0;0;0;0;0;0,0182988517315615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0120415204515114;0,0182988517315615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0150790295676663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X6";0;0;0;0;0,0136130998769008;0;0;0;0;0;0;0;0;0,0268812272106294;0;0,0671524636755242;0;0;0;0;0;0;0,0230410519445766;0;0;0;0;0;0,0258754037464964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,166735880028376;0;0;0;0;0;0,0298562350385329;0;0,0268706115695055;0;0,0458698582643858;0;0;0;0;0;0;0,0263286521290334;0,014530034285585;0;0,0451821624778147;0;0;0,130545017167059;0;0;0,0357766145534167;0;0;0;0;0;0,0738551727128118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,111020484005825;0,0288610272155238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,108005004098002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X7";0;0;0;0;0,0254762907864822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0141534947173038;0;0;0,0438758340297279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,604557900505783;0;0;0;0;0;0,0409099046022721;0;0,0111458772883052;0;0;0;0;0;0;0;0;0;0,0148611694716275;0;0;0;0;0,0972451382950855;0;0;0;0;0;0;0;0,0240963250340095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0559416882402354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0677363770291678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X8";0;0;0;0;0,389588433783242;0;0;0;0;0;0;0;0;0,0387866586609559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0116913227037607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,337721667463888;0;0;0;0;0;0;0;0,034030099718187;0;0,0129675578047371;0;0;0;0;0;0;0;0;0;0;0;0;0,175214259865229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X9";0;0;0;0;0,277559785109589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0390465918906906;0;0;0;0;0;0;0,152130733564161;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0163668347287303;0;0;0;0;0;0;0;0;0,0205737523196765;0;0;0;0;0;0;0;0;0;0;0,0471707520527701;0;0;0;0,137455987472187;0;0;0;0;0;0;0;0,0170977846378478;0;0;0;0;0,189788339454504;0;0;0,0708551421555067;0;0;0,031954296614337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0270471348587467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0139513200860069;0,0229408475396971;0;0;0;0;0,0434735467166905;0;0;0,0162326682033976;0;0;0,0127009658542105;0;0;0;0,205823145464992;0;0;0;0;0;0;0;0;0,0196108180517983;0;0;0;0,204072620781861;0;0,0346223262239707;0,235971324255362;0;0;0;0;0,0147555071245468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0230079146154769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,125789860223243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X11";0;0;0;0;0,0352752702592413;0;0;0,0161532183100084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0286255845251795;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0163955480211859;0;0;0,0918476686806442;0,0157036104723563;0;0,0521676530450988;0;0;0;0;0;0,0135669685676769;0;0;0;0,0926419908943814;0;0;0;0;0;0;0,161244651181616;0;0;0,0195878715399906;0;0;0,0270808082390591;0;0;0;0;0;0;0,0266295174191;0;0;0,0169917499748987;0;0,0821526478200735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,244149967711976;0;0;0;0;0;0;0;0;0,0174984362649609;0;0,0176292307543119;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0246576063182408;0
"X13";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0576376896558691;0;0;0;0;0;0;0;0;0;0,0202846666809904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0340778220483165;0;0;0;0;0,0224819764312708;0;0;0;0;0;0;0;0;0;0,0223682163338602;0;0;0;0;0;0;0;0;0;0;0;0;0,188457132448256;0;0,051516865808597;0,0648490888326577;0;0;0,0598260377703801;0;0,0499026564333265;0,137531249409516;0;0,0379774179281908;0;0;0,0114371101784663;0;0;0;0;0;0;0,0245632029659823;0;0;0;0;0;0;0;0;0;0;0;0,109738175233508;0;0;0;0;0;0;0;0;0;0;0;0;0,0875656695301253;0;0;0;0;0;0;0,0197850223106876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
