"";"Allium ampeloprasum";"Allium roseum";"Anagallis monelli";"Anemone palmata";"Arbutus unedo";"Aristolochia baetica";"Asparagus albus";"Asparagus aphyllus";"Asphodelus fistulosus";"Asplenium sp.";"Asteriscus aquaticus";"Asterolinon linum-stellatum";"Avena barbata";"Blackstonia perfoliata";"Brachypodium distachyom";"Brachypodium phoenicoides";"Briza maxima";"Briza minor";"Bromus rubens";"Bupleurum fruticosum";"Calamintha nepeta";"Carduus tenuiflorus";"Carex flacca";"Carex hallerana";"Catapodium rigidum";"Centaurium erythraea";"Centranthus calcitrapae";"Cerastium glomeratum";"Ceratonia siliqua";"Ceterach officinarum";"Cheirolophus sempervirens";"Cistus albidus";"Cistus crispus";"Cistus monspeliensis";"Cistus salviifolius";"Plant_NI";"Convolvulus althaeoides";"Convolvulus arvensis";"Coronilla valentina";"Crepis capillaris";"Crepis sp.";"Dactylis glomerata";"Daphne gnidium";"Dittrichia viscosa";"Echium plantagineum ";"Erica arborea";"Erophaca baetica";"Erucastrum nasturtiifolium";"Euphorbia exigua";"Euphorbia helioscopia";"Foeniculum vulgare";"Galactites tomentosa";"Galium aparine";"Galium minutulum";"Galium murale";"Genista tournefortii";"Geof1";"Geranium robertianum";"Geranium rotundifolium";"Gladiolus illyricus";"Gram_ni1";"Helichrysum stoechas";"Iberis procumbens";"Jasminum fruticans";"Juniperus phoenicea";"Lavandula stoechas";"Lavatera cretica";"Lavatera olbia";"Leontodon taraxacoides";"Lonicera implexa";"Lonicera japonica";"Medicago polymorpha";"Melica ciliata";"Melica minuta";"Moricandia arvensis";"Myrtus communis";"Narduroides salzmannii";"Olea europaea";"Omphalodes linifolia";"Ononis natrix";"Ononis reclinata";"Ononis viscosa";"Ophrys apifera";"Origanum vulgare";"Osyris alba";"Osyris lanceolata";"Phagnalon saxatile";"Phillyrea angustifolia";"Phillyrea latifolia";"Phlomis purpurea";"Picris echioides";"Picris hieracioides";"Pinus halepensis";"Pinus pinea";"Piptatherum miliaceum";"Pistacia lentiscus";"Plantago sp.";"Polypogon maritimus";"Psoralaea bituminosa";"Pulicaria odora";"Quercus coccifera";"Quercus faginea";"Rapistrum rugosum";"Retama monosperma";"Rhamnus alaternus";"Rhamnus lycioides";"Rosmarinus officinalis";"Rostraria cristata";"Rubia peregrina";"Rubus ulmifolius";"Ruscus aculeatus";"Ruta chalepensis";"Salvia sclareoides";"Sanguisorba minor";"Scorpiurus muricatus";"Sedum album";"Sedum sediforme";"Serapias parviflora";"Serapias strictiflora";"Sherardia arvensis";"Silene sp.";"Sinapis alba";"Smilax aspera";"Solanum nigrum";"Sonchus oleraceus";"Spartium junceum";"Staehelina dubia";"Thapsia villosa";"Thymbra capitata";"Thymus mastichina";"Torilis arvensis";"Trifolium angustifolium";"Trifolium arvense";"Trifolium campestre";"Trifolium scabrum";"Tuberaria guttata";"Ulex sp.";"Urginea maritima";"Viburnum tinus";"Vicia parviflora";"Vicia sativa";"Vulpia bromoides";"Vulpia ciliata";"Acer monspessulanum";"Anacamptis pyramidalis";"Anthyllis vulneraria";"Atractylis cancellata";"Atractylis gummifera";"Brachypodium retusum";"Centaurea melitensis";"Centaurea sphaerocephala";"Cephalaria leucantha";"Erica scoparia";"Euphorbia characias";"Euphorbia nicaeensis";"Euphorbia pterococca";"Euphorbia serrata";"Euphorbia sulcata";"Gladiolus italicus";"Helianthemum marifolium";"Linum strictum";"Lobularia maritima";"Ononis pubescens";"Ononis pusilla";"Ornithogalum narbonense";"Phlomis lychnitis";"Quercus suber";"Reichardia picroides";"Ruta angustifolia";"Sideritis hirsuta";"Teucrium haenseleri";"Teucrium scorodonia"
"X1";0;0;0;0;0,0831888158323836;0;0;0;0;0;0;0;0;0,0195561764508158;0;0,0222867765534649;0;0;0;0;0;0;0;0;0;0,0693355340508138;0;0;0;0;0;0;0;0;0,0336010663640375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0498682492153716;0;0;0;0;0;0;0;0;0;0;0,250087431128209;0;0;0;0,0320409580044393;0;0;0;0;0;0;0;0;0;0;0;0;0,20136188367459;0;0;0,0391029060991735;0;0;0,0693355340508138;0;0,0635399041440008;0,0454727028494923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0212220615823943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0230775134333093;0;0;0;0,0127605076644868;0;0,0485985281336628;0;0;0;0;0;0;0,0294814466977052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,127173513357176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,254221284993942;0;0;0;0;0;0,219010126905423;0;0;0;0;0,0651600375595674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,220517041254728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X4";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0207077720503077;0,120363926960673;0;0;0;0,0142365936519128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,133306284410487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,311249614427968;0;0;0;0;0;0;0;0;0;0;0;0,0229622472990332;0;0;0;0;0,229809282368686;0;0;0;0;0;0;0;0;0;0;0;0;0;0,033399632613055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,033399632613055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0805650136048234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X6";0;0;0;0;0;0;0;0;0;0;0;0;0;0,049520671054144;0;0;0;0;0;0;0;0;0,0424462895666326;0;0;0;0;0;0,102964386794503;0;0;0;0;0;0;0;0;0;0;0;0;0,015384184991988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0441760938170323;0;0;0,0200403374059181;0;0;0;0;0;0;0;0;0;0;0,0659046429047856;0;0,0495011148907291;0;0;0;0;0;0;0;0;0;0,0267672693148982;0;0,020623366648093;0;0;0,240490391388502;0;0;0,0586679878998336;0;0;0;0;0,0182308981772792;0;0;0;0;0;0,0146669968145673;0;0;0;0;0;0;0,0199184863181403;0;0;0;0;0;0;0;0;0;0;0;0,0854869203729188;0,0853779569718989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0398320046681358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X7";0;0;0;0;0,40756482028013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0252018598085199;0;0;0,0781257661294928;0;0;0,0160661858826532;0;0;0,0160661858826532;0;0;0,0113408372096399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0122859068127732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0202244923993786;0;0,0198464649525331;0;0;0;0;0;0;0;0;0;0,0264619528318132;0;0;0;0;0,173155704038001;0;0;0;0;0;0;0;0,0590818916455402;0;0;0,0189013946920533;0;0;0,0160661858826532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0996103515521647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X8";0;0;0;0;0,15833219430325;0;0;0;0;0;0;0;0;0,0706814113635248;0;0;0;0;0,0149326922029062;0;0;0;0;0;0;0;0;0;0,0213052430381189;0;0;0;0;0;0;0;0;0;0;0;0;0,119221982142997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0620134747349146;0;0,203116023522145;0;0;0;0;0;0;0;0;0;0;0;0;0,319295128939694;0;0;0,0161691575495436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0149326922029062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X9";0;0;0;0;0,109819521991555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0309142458692182;0;0;0,0364386483769323;0;0,0111966138519531;0,0705597923666173;0;0;0;0;0;0;0,0175620822384673;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0295759605189329;0;0;0;0;0;0;0;0;0,0116013576678042;0;0;0;0;0,01262512052487;0;0;0;0;0;0,0408619808952712;0;0;0;0;0;0;0;0;0;0;0,0255474866072152;0,0160636177982546;0;0;0;0;0,342960170839075;0;0,0652037684780058;0,0198042526220515;0;0;0,0577435423977805;0;0,0179027645235934;0,0146446802094358;0;0,0299710459612788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0124876381484765;0,0160982313243294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0104174767888815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X10";0,0167561390241544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0189441585527387;0;0;0;0;0;0,0507785819128384;0;0;0;0;0;0;0;0;0;0,0299318608161818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0261923583950495;0;0;0;0;0;0;0;0;0,0304753858896664;0,0115312273369277;0;0,0346851408326664;0;0,0111193978634467;0;0;0;0;0;0;0;0;0;0;0,0368175607516883;0;0;0;0,383128133336764;0;0,0156495227648909;0,0147023147679386;0;0;0;0;0;0;0,0136830909007037;0;0;0;0,0146240984761864;0;0;0;0;0;0,0222783423858381;0;0;0;0,0237107259229173;0;0;0;0;0;0;0;0,211788995690164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0332029643792392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"X11";0;0;0;0;0,0603096965401114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011892052848371;0;0;0;0;0;0;0;0;0;0;0,0125019257480071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0329330801941368;0,0280312671880238;0;0,137791327807504;0;0;0;0,0891903960263916;0;0,0135909174448837;0;0;0;0;0;0;0;0;0;0,0127414851466274;0;0;0,0250246871574459;0;0,275678000764056;0;0,083894034565943;0;0;0,018189177601504;0,0462997254154483;0;0;0,0303462761888086;0;0;0;0;0;0;0,0290505863496006;0;0;0;0;0;0;0,0334977315096576;0;0;0;0;0;0;0,0152897820413965;0;0;0;0;0;0;0;0,0140552735705812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0183209026803206;0,0113716732111814
"X13";0,121313998579982;0;0;0;0;0;0;0,0136752201871185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0491755953033151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0598678347314956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0145703975557058;0;0;0;0;0;0,01487561264811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,34461779739167;0;0,0942051308583689;0;0;0;0,109399506907811;0;0;0,0488770138200116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0444203727650383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0575798837128385;0;0;0;0;0;0;0;0,0274216355385347;0;0;0;0;0;0;0;0;0;0;0;0;0
